TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201008051700,201008051730,9.897,0,11.762,9.897,0,490.581,138.345,0,163.845,138.345,0,319.12,0,306.234,319.12,0,339.515,0,316.252,339.515,0,2.36,0,5.717,2.36,0,-9999,69.673,69.673,2,0.254,0,0.254,0,1.426,1.708,1.426,0,281.487,0.197,80.796,83.762,309.075,12.663,11.01,362.694,387.818,0,11.255,0,34.455,0,3.745,0,38.5465,1,47.1833,39.2422,57.0608,22.6341,2,94,26.2064,-3.51373,1,-4.30103,-5.20141,-3.57715,33.43,2,115,33.4517,483,1,0,0.509522,1.48416,1,1,1.32767,1.08442,2,2,31,19,1.83999,1.67297,1.24963,1.48416,1,1,1.14155,1.10402,2,2,39,27,1.71055,1.68574,1.20999,1.28605,0.825,0.825,0.175425,0.158557,0.236818,0.321969,0.321969,0.7965,1.48416,2.8698,3.696,0.321969,0.321969,0.321969,1.08459,1.48416,2.8698,3.052,1,1,1,1,1,2,2,1,1,1,1,1,2,2,5.24647,5.11027,5.15359,0.0678926,4.60704,4.79786,4.82158,5.02314,5.29658,5.85862,5.98693,4.86183,4.88786,5.04078,0.0709711,4.38404,4.65682,4.72379,4.86183,5.24306,5.45117,5.93049,3.66225,3.62611,3.86754,0.135825,1.49549,3.11875,3.53898,4.07361,4.47589,4.52354,4.80194,4.348,3.63823,3.80836,0.138371,1.41272,3.11713,3.53898,3.96698,4.43451,4.48119,4.52354,3.44635,3.57482,3.84757,0.119914,2.39565,3.35655,3.49,3.64647,4.65974,4.77814,4.9994,3.50373,4.07039,3.77214,0.109846,2.54819,3.1048,3.44811,3.54269,4.19357,4.71417,4.90667,4.74085,3.90212,4.08541,0.0870635,2.89051,3.45514,3.77931,4.22072,4.41922,4.68102,4.84914,4.06607,4.55858,4.09635,0.0994819,2.93301,3.55304,3.85599,4.18887,4.42911,4.7405,4.8893,-9999,-9999
201008051730,201008051800,10.535,0,11.534,10.535,0,367.305,125.66,0,122.493,125.66,0,325.205,0,306.234,325.205,0,342.039,0,316.252,342.039,0,2.98,0,5.638,2.98,0,-9999,69.667,69.667,2,0,0,0,0,1.238,1.732,1.238,0,303.475,0.168,76.679,72.199,273.827,13.146,12.082,366.584,387.534,0,11.29,0,34.5,0,4.694,0,38.3357,1,46.9254,39.0276,56.7488,22.8159,2,95,26.3274,-5.35019,1,-6.54897,-7.91995,-5.44675,33.722,2,125,33.7718,483,1,0,1.07637,1.44724,1,1,1.18717,1.08442,2,2,44,19,1.23988,1.12421,1.26893,1.44724,1,1,1.14155,1.10402,2,2,39,27,1.19627,1.14313,1.25566,1.27745,0.85,0.875,0.109877,0.0930898,0.579,0.731917,0.832656,1.07637,1.44724,1.44724,2.72733,0.731917,0.854336,0.854336,1.15656,1.44724,1.44724,2.015,1,1,1,1,1,1,2,1,1,1,1,1,1,2,5.28935,5.15329,5.21972,0.069501,4.68532,4.85644,4.88081,5.06243,5.39536,5.93321,6.04442,4.94203,4.96874,5.10801,0.07134,4.4746,4.73914,4.81058,4.94203,5.28844,5.55377,6.03006,3.67923,3.70605,3.94227,0.105743,2.1327,3.61474,3.70605,3.94812,4.02794,4.39721,5.00538,3.81726,3.69981,3.86021,0.0898538,2.48794,3.61474,3.69936,3.85596,4.02681,4.10653,4.63256,3.68677,3.75913,4.03156,0.12002,2.50086,3.59069,3.68917,3.86576,4.72429,4.97743,5.17279,3.75031,4.26725,3.96825,0.108948,2.74471,3.33521,3.68677,3.7531,4.37702,4.94151,5.06686,4.43087,3.63042,3.80218,0.0829087,2.66284,3.20704,3.48621,3.93361,4.12497,4.37084,4.53974,3.77854,4.26106,3.81338,0.0939883,2.71224,3.26001,3.5916,3.89642,4.13535,4.42934,4.57883,-9999,-9999
201008051800,201008051830,11.081,0,11.306,11.081,0,242.21,32.851,0,80.513,32.851,0,268.676,0,306.234,268.676,0,341.164,0,316.252,341.164,0,4.11,0,5.559,4.11,0,-9999,69.662,69.662,2,0,0,0,0,0.778,1.756,0.778,0,344.665,0.101,69.035,-58.854,98.973,4.831,3.117,357.264,389.183,0,11.31,0,34.495,0,-0.872,0,25.9983,1,31.8236,26.4676,38.4857,22.8365,2,142,24.5128,-37.6475,1,-46.083,-55.7301,-38.327,40.2073,2,97,42.2263,483,1,0,3.46685,3.45557,1,1,1.0665,0.94491,2,2,94,55,1.40912,1.29855,3.76987,3.39503,1,1,1.05111,0.959979,2,2,89,61,1.39752,1.30955,3.89215,4.01518,0.875,0.9,0.110486,0.118169,3.33736,3.39503,3.46667,3.50184,4.185,5.237,5.237,3.39503,3.45557,3.46685,3.63675,4.27167,5.237,5.237,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5.32455,5.18868,5.27525,0.0711196,4.75117,4.88437,4.91116,5.09699,5.43835,5.97224,6.14133,5.00949,5.03681,5.16448,0.0718644,4.55118,4.8085,4.88379,5.00949,5.32578,5.64052,6.06596,1.32007,1.79365,1.26007,0.0637218,0.403498,0.828959,0.962208,1.31176,1.41815,1.70196,1.82729,1.45644,1.26694,1.27962,0.0528432,0.403518,0.901901,1.07804,1.32408,1.41752,1.64335,1.73274,3.90135,3.92112,4.19343,0.120285,2.59172,3.79977,3.90135,4.03813,4.77909,5.13073,5.32357,3.97098,4.44027,4.14148,0.108244,2.92053,3.54289,3.86117,3.94467,4.53738,5.12439,5.20551,1.481,1.14362,1.22056,0.0342595,0.778365,0.964748,1.08749,1.22253,1.36309,1.44548,1.54634,1.19403,1.39575,1.22401,0.0353066,0.781789,1.00552,1.08833,1.22239,1.36083,1.481,1.56447,-9999,-9999
201008051830,201008051900,10.519,0,11.078,10.519,0,117.437,25.881,0,38.623,25.881,0,265.704,0,306.234,265.704,0,339.699,0,316.252,339.699,0,3.41,0,5.48,3.41,0,-9999,69.657,69.657,2,0,0,0,0,1.018,1.78,1.018,0,342.372,0.128,73.351,-65.547,74.611,4.816,3.382,353.75,394.683,0,11.155,0,34.485,0,-13.167,0,-14.22,0,-17.4062,-21.05,-14.4767,46.8743,1,17,47.1269,2.999,0,3.67097,3.05313,4.43946,38.0833,1,17,38.0971,483,1,0,3.51499,3.6881,1,1,1.0665,0.942416,2,2,94,57,1.24798,1.25023,3.9104,3.60844,1,1,1.05111,0.94491,2,2,93,61,1.23486,1.25211,3.99618,4.08056,0.875,0.9,0.0963586,0.101859,3.51499,3.56728,3.60844,3.68472,4.185,4.8635,5.237,3.51499,3.59393,3.60844,3.68472,4.49433,5.237,5.237,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5.27592,5.14061,5.20994,0.0697751,4.67392,4.84499,4.86936,5.05076,5.38204,5.92749,6.03841,4.9306,4.95768,5.09802,0.0716045,4.46319,4.72789,4.79902,4.9306,5.27502,5.54199,6.02294,1.14064,1.53217,1.12938,0.0456793,0.690492,0.785938,0.88771,1.14064,1.33014,1.44158,1.4528,1.3677,1.04728,1.13019,0.0428662,0.69098,0.801415,0.99231,1.11868,1.33011,1.43776,1.45243,3.69331,3.76276,4.03487,0.120149,2.48791,3.59887,3.69901,3.87389,4.72278,4.9795,5.17793,3.76181,4.27852,3.97257,0.108667,2.73391,3.35535,3.69331,3.76181,4.37154,4.94902,5.06398,1.18991,0.916118,0.979116,0.0281421,0.618612,0.765196,0.866686,0.976503,1.09426,1.17187,1.24436,0.954627,1.12276,0.981242,0.0286347,0.619734,0.805575,0.866686,0.97567,1.09256,1.18991,1.25934,-9999,-9999
201008051900,201008051930,10.332,0,10.851,10.332,0,12.7161,0.629,0,0,0.629,0,268.101,0,306.234,268.101,0,336.458,0,316.252,336.458,0,3.7,0,5.401,3.7,0,-9999,69.651,69.651,2,0,0,0,0,0.883,1.804,0.883,0,26.866,0.175,70.652,-80.262,10.767,0.461,0.049,348.944,395.288,0,10.895,0,34.485,0,-19.262,0,-38.989,0,-47.725,-57.7159,-39.6927,36.5588,1,40,38.9236,6.065,0,7.42395,6.17447,8.9781,33.43,1,40,33.4946,483,1,0,4.42123,4.6595,1,1,1.06865,0.952444,2,2,99,60,1.37628,1.32594,4.59104,4.57509,1,1,1.08005,0.965564,2,2,85,65,1.38515,1.33539,4.80425,4.97583,0.875,0.9,0.1257,0.126126,3.83887,4.16104,4.18657,4.42123,5.496,5.89556,6.10445,4.10329,4.2595,4.31046,4.57509,5.62159,6.10445,6.353,1,1,1,1,2,2,1,1,2,1,1,1,1,1,5.25558,5.12072,5.18548,0.0694762,4.64509,4.82812,4.83976,5.03252,5.34631,5.91099,6.00652,4.90121,4.92834,5.07312,0.0716459,4.43093,4.69803,4.76771,4.90121,5.254,5.50617,6.00308,0.464875,0.54563,0.209649,0.0628875,-0.598284,-0.287895,-0.246871,0.45638,0.528659,0.5418,0.582935,0.444572,0.337299,0.282668,0.0594247,-0.54147,-0.254353,-0.166535,0.460928,0.528716,0.54689,0.588036,3.63012,3.71368,3.98558,0.120155,2.45052,3.53845,3.65014,3.81281,4.70398,4.93082,5.13279,3.69982,4.2308,3.92045,0.108705,2.67187,3.30301,3.63012,3.70508,4.3166,4.88982,5.01742,0.031309,0.023623,0.0255368,0.000823523,0.015538,0.019074,0.0219,0.025268,0.029549,0.031246,0.033427,0.024597,0.029384,0.0255086,0.000786885,0.015417,0.020871,0.0219,0.025134,0.028586,0.031309,0.033427,-9999,-9999
201008051930,201008052000,9.857,0,10.623,9.857,0,0,0,0,0,0,0,258.732,0,306.234,258.732,0,334.323,0,316.252,334.323,0,3.3,0,5.322,3.3,0,-9999,69.646,69.646,2,0,0,0,0,1.106,1.828,1.106,0,105.962,0.095,73.028,-87.29,0.16,0.018,0,346.022,392.983,0,10.64,0,34.465,0,-21.753,0,20.1597,1,24.6768,20.5236,29.8427,22.8768,2,196,23.8971,-55.8161,1,-68.3225,-82.6253,-56.8236,37.8725,2,91,42.4282,483,1,1,4.17763,4.30833,1,1,1.0665,0.960144,2,2,104,65,1.23935,1.11657,4.31371,4.22968,1,1,1.07185,0.984826,2,2,95,69,1.24397,1.13786,4.41365,4.53739,0.8,0.8,0.0950832,0.100062,3.72032,3.96857,4.00424,4.18341,4.58051,5.23124,5.84767,3.94316,4.09132,4.10731,4.2595,4.6726,5.23124,5.85589,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5.21314,5.07882,5.12938,0.0685726,4.57896,4.76949,4.79313,4.99415,5.26378,5.8465,5.96919,4.83364,4.86058,5.01607,0.0716192,4.35601,4.6291,4.69529,4.83364,5.20976,5.42214,5.9156,0.699842,0.849143,0.591991,0.0651808,-0.425534,0.032536,0.584457,0.683451,0.761849,0.773641,1.29659,0.65272,0.54687,0.593401,0.0587427,-0.425534,0.104438,0.619936,0.656391,0.705979,0.764472,1.14504,3.46396,3.58459,3.8562,0.120067,2.36456,3.37805,3.51506,3.65486,4.65592,4.78792,5.01137,3.53269,4.09891,3.78326,0.109009,2.52292,3.15363,3.46558,3.56078,4.17897,4.73086,4.89871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008052000,201008052030,9.156,0,10.395,9.156,0,0,0,0,0,0,0,251.566,0,308.291,251.566,0,331.877,0,318.656,331.877,0,2.6,0,5.243,2.6,0,-9999,69.641,69.641,2,0,0,0,0,0.864,1.852,0.864,0,73.735,0.137,77.718,-91.614,0,0.005,0,343.18,393.623,0,10.38,0,34.415,0,-24.319,0,20.5628,1,25.1702,20.9339,30.4393,22.8983,2,190,23.958,-57.159,1,-69.9662,-84.6131,-58.1906,38.3269,2,89,43.0417,483,1,1,3.94605,3.93107,1,1,1.0665,0.959979,2,2,102,61,1.12755,1.02067,4.03103,3.87108,1,1,1.06865,0.961777,2,2,95,66,1.12959,1.02236,4.11147,4.17177,0.8,0.8,0.0600747,0.0572644,3.62327,3.83249,3.87095,3.90453,4.484,4.5645,4.7965,3.83249,3.87108,3.88193,3.93107,4.48542,4.5645,4.7965,1,1,1,1,3,2,2,1,1,1,1,1,2,2,5.15284,5.01915,5.04808,0.0674338,4.48332,4.66776,4.74346,4.93949,5.21606,5.72114,5.84493,4.73581,4.76238,4.93344,0.0717263,4.24763,4.52932,4.59047,4.76732,5.14679,5.3001,5.80467,0.911474,1.14807,0.876307,0.0332717,0.482334,0.693407,0.710057,0.85517,1.06345,1.09432,1.2063,0.833814,0.731352,0.830789,0.0351551,0.384623,0.612664,0.658369,0.833814,1.06041,1.08641,1.17297,3.22598,3.39704,3.66829,0.119928,2.24298,3.14783,3.32095,3.44287,4.53718,4.58439,4.83148,3.29191,3.9048,3.5845,0.109474,2.31518,2.93619,3.22745,3.35673,4.04821,4.49772,4.72458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008052030,201008052100,8.817,0,9.92,8.817,0,0,0,0,0,0,0,253.82,0,308.291,253.82,0,329.054,0,318.656,329.054,0,2.58,0,4.952,2.58,0,-9999,69.65,69.65,2,0,0,0,0,1.264,1.933,1.264,0,346.257,0.142,77.346,-88.587,0,0.02,0,342.407,398.437,0,10.121,0,34.42,0,-25.101,0,-2.83,0,-3.4641,-4.18928,-2.88108,24.7078,1,38,24.7268,5.584,0,6.83517,5.68479,8.26607,35.822,1,41,35.8731,483,1,1,3.92656,4.11288,1,1,1.0665,0.960144,2,2,102,67,1.18232,1.11597,4.10523,4.04572,1,1,1.07025,0.963575,2,2,98,69,1.18571,1.11892,4.10204,4.20503,0.8,0.8,0.0861206,0.0882251,3.50625,3.76375,3.81553,3.8902,4.29622,4.78448,5.07407,3.50625,3.8132,3.85791,4.04572,4.674,4.95075,5.07407,2,1,1,1,1,1,1,2,1,1,1,2,2,1,5.12036,4.98718,5.00659,0.0670764,4.43467,4.61619,4.70624,4.91015,5.19267,5.65986,5.78669,4.68607,4.71256,4.89127,0.0719305,4.19307,4.47875,4.53745,4.74009,5.11304,5.25036,5.7729,0.821938,0.941456,0.801557,0.061538,0.299485,0.579413,0.650152,0.800097,0.860894,0.874381,1.14317,0.82616,0.607335,0.762003,0.0433401,0.38538,0.585794,0.605362,0.741776,0.860894,0.872233,1.14317,3.11854,3.31066,3.58153,0.119852,2.18311,3.0443,3.22394,3.36062,4.42498,4.53464,4.74732,3.18409,3.81694,3.49322,0.109561,2.21801,2.84091,3.11993,3.27234,4.02124,4.3897,4.64103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008052100,201008052130,8.778,0,9.444,8.778,0,0,0,0,0,0,0,261.902,0,308.291,261.902,0,328.178,0,318.656,328.178,0,2.68,0,4.661,2.68,0,-9999,69.659,69.659,2,0,0,0,0,1.106,2.015,1.106,0,327.796,0.098,76.396,-80.118,0,0.012,0.014,342.007,397.328,0,9.89,0,34.416,0,-25.158,0,1.638,0,2.00502,1.66756,2.42475,23.7502,1,39,23.7568,-3.814,0,-4.66858,-5.64591,-3.88284,35.8204,1,43,35.8443,483,1,1,3.94387,4.15253,1,1,1.0665,0.960144,2,2,102,65,1.17567,1.07569,4.13931,4.0869,1,1,1.07025,0.975195,2,2,98,72,1.17908,1.08915,4.13837,4.23828,0.825,0.825,0.0800612,0.0812894,3.57661,3.7953,3.84351,3.94387,4.56082,4.7848,4.87824,3.76055,3.82457,3.8946,4.0869,4.6494,4.7946,5.01665,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5.11135,4.97855,4.99839,0.06717,4.42515,4.60635,4.69664,4.90221,5.18919,5.65195,5.78142,4.67643,4.70307,4.88293,0.0720672,4.18303,4.46912,4.52746,4.73259,5.10392,5.24154,5.76706,0.777641,0.89165,0.760103,0.0586299,0.287723,0.529159,0.607962,0.764765,0.833851,0.838524,1.0658,0.801432,0.563756,0.729529,0.0411497,0.357441,0.541243,0.588156,0.715698,0.827339,0.83782,1.0658,3.11211,3.30459,3.57512,0.119836,2.17231,3.03887,3.21895,3.35222,4.41432,4.5268,4.74006,3.17937,3.81402,3.48684,0.109393,2.20499,2.84044,3.11348,3.26805,4.01822,4.38205,4.63155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008052130,201008052200,8.66,0,8.969,8.66,0,0,0,0,0,0,0,294.644,0,308.291,294.644,0,327.864,0,318.656,327.864,0,2.55,0,4.369,2.55,0,-9999,69.668,69.668,2,0,0,0,0,1.741,2.096,1.741,0,291.124,0.106,77.442,-48.803,0,0.01,0.064,343.384,396.348,0,9.675,0,34.38,0,-23.069,0,3.236,0,3.96107,3.29441,4.79029,21.8681,1,36,21.8962,-11.267,0,-13.7915,-16.6787,-11.4704,38.6713,1,40,38.8635,483,1,1,3.90217,4.18711,1,1,1.06434,0.960144,2,2,101,65,1.19715,1.10356,4.09137,4.12312,1,1,1.07025,0.975195,2,2,98,72,1.20241,1.11668,4.04434,4.19768,0.825,0.825,0.0886692,0.0870662,2.8453,3.68763,3.78569,3.86068,4.35387,4.78371,4.97638,3.47211,3.79019,3.83454,4.09137,4.6808,4.87824,4.97638,3,1,1,1,1,1,1,2,1,1,1,1,1,1,5.09614,4.96376,4.98141,0.0671608,4.40535,4.58554,4.67617,4.88862,5.18043,5.62997,5.76989,4.65623,4.68296,4.86567,0.0722324,4.16132,4.44873,4.50616,4.71987,5.0883,5.22711,5.75435,0.808239,0.840642,0.783734,0.0610984,0.264511,0.566854,0.640031,0.754962,0.84303,0.865976,1.1465,0.830503,0.591594,0.785037,0.0629715,0.368473,0.575687,0.615159,0.727623,0.850689,0.866029,1.3912,3.07972,3.2777,3.54785,0.119794,2.14886,3.00821,3.19017,3.31717,4.3772,4.49783,4.71111,3.14806,3.789,3.45844,0.109282,2.17054,2.81538,3.08105,3.2412,4.00886,4.34808,4.6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008052200,201008052230,8.885,0,8.494,8.885,0,0,0,0,0,0,0,285.536,0,308.291,285.536,0,329.104,0,318.656,329.104,0,2.68,0,4.078,2.68,0,-9999,69.677,69.677,2,0,0,0,0,1.641,2.177,1.641,0,283.939,0.182,76.638,-59.829,0,0.004,0.004,345.362,396.076,0,9.545,0,34.325,0,-19.975,0,13.967,0,17.1093,14.2677,20.7266,19.6551,1,42,20.2298,-27.907,0,-34.16,-41.3111,-28.4107,39.9663,1,45,41.0944,484,1,1,4.00037,4.16653,1,1,1.07047,0.960062,2,2,104,66,1.14726,1.06425,4.1608,4.10676,1,1,1.07185,0.965564,2,2,97,73,1.14855,1.06921,4.14839,4.23348,0.825,0.825,0.0731907,0.0730852,3.60121,3.85959,3.89941,4.00037,4.506,4.68494,4.80775,3.80767,3.87612,3.94843,4.10676,4.5645,4.7946,4.80775,1,1,1,1,2,1,1,1,1,1,1,2,2,1,5.10781,4.97571,5.0025,0.0676187,4.4302,4.61235,4.70292,4.89952,5.19455,5.66904,5.78967,4.68181,4.70891,4.88707,0.0722885,4.19035,4.47506,4.53395,4.72978,5.10088,5.23725,5.77141,0.740291,0.86895,0.769019,0.0574117,0.385711,0.536017,0.59804,0.766717,0.792765,0.861289,1.08844,0.742277,0.548108,0.724799,0.0402391,0.366349,0.534649,0.557027,0.671191,0.792765,0.837161,1.08844,3.16066,3.34152,3.61145,0.119872,2.18058,3.0877,3.26514,3.38012,4.45524,4.55673,4.77173,3.23279,3.86019,3.52594,0.108935,2.2298,2.89752,3.162,3.31037,4.02699,4.42854,4.65826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008052230,201008052300,9.064,0,8.018,9.064,0,0,0,0,0,0,0,272.152,0,308.291,272.152,0,329.361,0,318.656,329.361,0,2.92,0,3.787,2.92,0,-9999,69.686,69.686,2,0,0,0,0,1.787,2.259,1.787,0,285.995,0.201,74.773,-72.642,0,0.005,0.128,344.667,396.23,0,9.43,0,34.3,0,-20.193,0,17.536,0,21.4652,17.8525,25.9588,23.0464,1,44,23.8169,-35.271,0,-43.174,-52.2121,-35.9076,42.5632,1,46,44.246,483,1,1,4.13194,4.21365,1,1,1.07047,0.960062,2,2,108,66,1.13787,1.04312,4.2371,4.15449,1,1,1.08005,0.965564,2,2,97,71,1.14689,1.04819,4.20933,4.29243,0.825,0.825,0.0698656,0.0695078,3.6548,3.95188,3.98983,4.13179,4.506,4.72349,4.80775,3.87838,3.97879,4.06566,4.15449,4.5645,4.7946,4.84541,1,1,1,1,2,1,1,1,1,1,1,2,2,1,5.11578,4.98398,5.01841,0.0680438,4.44897,4.6327,4.71192,4.90706,5.20555,5.69988,5.82068,4.70116,4.72859,4.90321,0.0723825,4.21251,4.49503,4.55509,4.73656,5.10958,5.26289,5.7844,0.66837,0.829493,0.725977,0.059784,0.380262,0.50184,0.532883,0.643088,0.752573,0.892128,1.09876,0.617572,0.491492,0.678668,0.0427846,0.37041,0.497095,0.518306,0.596202,0.752573,0.847251,1.09876,3.2272,3.39356,3.66328,0.119958,2.20498,3.1532,3.32677,3.43037,4.51837,4.57519,4.82056,3.30287,3.91885,3.58109,0.10863,2.27724,2.96635,3.22854,3.36711,4.04139,4.49438,4.70281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
